filename: GalbraithHeat2-10926-9-May_24_0937
subject: 10926
session: 9
date: May_24_0937

Absolute Time,Block,Trial,Color,Trial Time, Phase, Phase Time, Rating
110.036119,1,2,3,1621863475.32,square,1621863475.32,23
110.1357899,1,2,3,1621863475.42,square,1621863475.42,23
110.2194054,1,2,3,1621863475.5,square,1621863475.5,24
110.3026315,1,2,3,1621863475.58,square,1621863475.58,24
110.3860211,1,2,3,1621863475.67,square,1621863475.67,24
110.4858037,1,2,3,1621863475.76,square,1621863475.76,24
110.5690897,1,2,3,1621863475.84,square,1621863475.84,25
110.6692202,1,2,3,1621863475.95,square,1621863475.95,25
110.7523589,1,2,3,1621863476.03,square,1621863476.03,25
110.8358411,1,2,3,1621863476.12,square,1621863476.12,25
110.935546,1,2,3,1621863476.21,square,1621863476.21,25
111.0188923,1,2,3,1621863476.3,square,1621863476.3,26
111.1021811,1,2,3,1621863476.38,square,1621863476.38,26
111.1854234,1,2,3,1621863476.47,square,1621863476.47,26
111.2688834,1,2,3,1621863476.55,square,1621863476.55,26
111.368784,1,2,3,1621863476.65,square,1621863476.65,26
111.4520186,1,2,3,1621863476.73,square,1621863476.73,26
111.5353516,1,2,3,1621863476.82,square,1621863476.82,26
111.6188747,1,2,3,1621863476.9,square,1621863476.9,27
111.7017509,1,2,3,1621863476.98,square,1621863476.98,27
111.7851809,1,2,3,1621863477.07,square,1621863477.07,27
111.8684436,1,2,3,1621863477.15,square,1621863477.15,27
111.9517362,1,2,3,1621863477.23,square,1621863477.23,27
112.0349516,1,2,3,1621863477.32,square,1621863477.32,27
112.1183693,1,2,3,1621863477.4,square,1621863477.4,27
112.2014606,1,2,3,1621863477.48,square,1621863477.48,27
112.285048,1,2,3,1621863477.57,square,1621863477.57,27
112.3681786,1,2,3,1621863477.65,square,1621863477.65,27
112.4515942,1,2,3,1621863477.73,square,1621863477.73,27
112.5347173,1,2,3,1621863477.81,square,1621863477.81,27
112.6178595,1,2,3,1621863477.9,square,1621863477.9,27
112.7012778,1,2,3,1621863477.98,square,1621863477.98,27
112.8011246,1,2,3,1621863478.08,square,1621863478.08,27
112.8845527,1,2,3,1621863478.16,square,1621863478.16,27
112.9676717,1,2,3,1621863478.24,square,1621863478.24,27
113.0510563,1,2,3,1621863478.33,square,1621863478.33,27
113.134469,1,2,3,1621863478.41,square,1621863478.41,27
113.2175945,1,2,3,1621863478.5,square,1621863478.5,27
113.3175186,1,2,3,1621863478.6,square,1621863478.6,27
113.4008618,1,2,3,1621863478.68,square,1621863478.68,27
113.4840939,1,2,3,1621863478.76,square,1621863478.76,27
113.5674592,1,2,3,1621863478.85,square,1621863478.85,27
113.6505244,1,2,3,1621863478.93,square,1621863478.93,27
113.7339381,1,2,3,1621863479.01,square,1621863479.01,27
113.8172312,1,2,3,1621863479.1,square,1621863479.1,27
113.9172087,1,2,3,1621863479.2,square,1621863479.2,27
114.0004834,1,2,3,1621863479.28,square,1621863479.28,27
114.0836019,1,2,3,1621863479.36,square,1621863479.36,27
114.1670618,1,2,3,1621863479.45,square,1621863479.45,27
114.2503696,1,2,3,1621863479.53,square,1621863479.53,27
114.3334767,1,2,3,1621863479.61,square,1621863479.61,27
114.417145,1,2,3,1621863479.7,square,1621863479.7,27
114.5004913,1,2,3,1621863479.78,square,1621863479.78,27
114.5836907,1,2,3,1621863479.86,square,1621863479.86,27
114.6673772,1,2,3,1621863479.95,square,1621863479.95,27
114.7672131,1,2,3,1621863480.05,square,1621863480.05,27
114.8671919,1,2,3,1621863480.15,square,1621863480.15,27
114.9666823,1,2,3,1621863480.25,square,1621863480.25,27
115.0499291,1,2,3,1621863480.33,square,1621863480.33,27
115.1331932,1,2,3,1621863480.41,square,1621863480.41,27
115.2164882,1,2,3,1621863480.5,square,1621863480.5,27
115.3165488,1,2,3,1621863480.6,square,1621863480.6,27
115.3995354,1,2,3,1621863480.68,square,1621863480.68,27
115.4832997,1,2,3,1621863480.76,square,1621863480.76,27
115.5665685,1,2,3,1621863480.85,square,1621863480.85,27
115.6497665,1,2,3,1621863480.93,square,1621863480.93,27
115.7495981,1,2,3,1621863481.02,square,1621863481.02,27
115.8330729,1,2,3,1621863481.11,square,1621863481.11,27
115.9163774,1,2,3,1621863481.2,square,1621863481.2,27
116.0163653,1,2,3,1621863481.3,square,1621863481.3,27
116.0999008,1,2,3,1621863481.38,square,1621863481.38,27
116.1993245,1,2,3,1621863481.47,square,1621863481.47,27
116.2826321,1,2,3,1621863481.56,square,1621863481.56,27
116.3659025,1,2,3,1621863481.64,square,1621863481.64,27
116.4491899,1,2,3,1621863481.72,square,1621863481.72,27
116.5328368,1,2,3,1621863481.81,square,1621863481.81,27
116.6157537,1,2,3,1621863481.89,square,1621863481.89,27
116.6996358,1,2,3,1621863481.98,square,1621863481.98,27
116.7990984,1,2,3,1621863482.08,square,1621863482.08,27
116.8823951,1,2,3,1621863482.16,square,1621863482.16,27
116.9656805,1,2,3,1621863482.25,square,1621863482.25,27
117.0488602,1,2,3,1621863482.33,square,1621863482.33,27
117.1323855,1,2,3,1621863482.41,square,1621863482.41,27
117.2156235,1,2,3,1621863482.5,square,1621863482.5,27
117.298427,1,2,3,1621863482.58,square,1621863482.58,27
117.3821365,1,2,3,1621863482.66,square,1621863482.66,27
117.3986583,1,2,3,1621863482.68,full,1621863482.68,27
117.4153156,1,2,3,1621863482.7,full,1621863482.7,27
117.431834,1,2,3,1621863482.71,full,1621863482.71,27
117.4486339,1,2,3,1621863482.73,full,1621863482.73,27
117.4652774,1,2,3,1621863482.75,full,1621863482.75,27
117.4818756,1,2,3,1621863482.76,full,1621863482.76,27
117.4983566,1,2,3,1621863482.77,full,1621863482.77,27
117.5151321,1,2,3,1621863482.79,full,1621863482.79,27
117.5319205,1,2,3,1621863482.81,full,1621863482.81,27
117.5481642,1,2,3,1621863482.83,full,1621863482.83,27
117.5650954,1,2,3,1621863482.85,full,1621863482.85,27
117.5817592,1,2,3,1621863482.86,full,1621863482.86,27
117.5984208,1,2,3,1621863482.88,full,1621863482.88,27
117.6150854,1,2,3,1621863482.9,full,1621863482.9,27
117.6317182,1,2,3,1621863482.91,full,1621863482.91,27
117.648396,1,2,3,1621863482.93,full,1621863482.93,27
117.6650364,1,2,3,1621863482.94,full,1621863482.94,27
117.6817035,1,2,3,1621863482.96,full,1621863482.96,27
117.6983936,1,2,3,1621863482.98,full,1621863482.98,27
117.7150057,1,2,3,1621863482.99,full,1621863482.99,27
117.73168,1,2,3,1621863483.01,full,1621863483.01,27
117.7483276,1,2,3,1621863483.02,full,1621863483.02,27
117.7650058,1,2,3,1621863483.05,full,1621863483.05,27
117.7816426,1,2,3,1621863483.06,full,1621863483.06,27
117.79835,1,2,3,1621863483.08,full,1621863483.08,27
117.8149645,1,2,3,1621863483.09,full,1621863483.09,27
117.8313901,1,2,3,1621863483.11,full,1621863483.11,27
117.8482041,1,2,3,1621863483.12,full,1621863483.12,27
117.8648306,1,2,3,1621863483.14,full,1621863483.14,27
117.8815974,1,2,3,1621863483.16,full,1621863483.16,27
117.8982562,1,2,3,1621863483.18,full,1621863483.18,27
117.9149129,1,2,3,1621863483.19,full,1621863483.19,27
117.9315797,1,2,3,1621863483.21,full,1621863483.21,27
117.9482236,1,2,3,1621863483.22,full,1621863483.22,27
117.9650021,1,2,3,1621863483.25,full,1621863483.25,27
117.981531,1,2,3,1621863483.26,full,1621863483.26,27
117.998182,1,2,3,1621863483.27,full,1621863483.27,27
118.0148482,1,2,3,1621863483.3,full,1621863483.3,27
118.0314979,1,2,3,1621863483.31,full,1621863483.31,27
118.0482157,1,2,3,1621863483.33,full,1621863483.33,27
118.0651597,1,2,3,1621863483.35,full,1621863483.35,27
118.0812622,1,2,3,1621863483.36,full,1621863483.36,27
118.0981057,1,2,3,1621863483.38,full,1621863483.38,27
118.1148121,1,2,3,1621863483.4,full,1621863483.4,27
118.131448,1,2,3,1621863483.41,full,1621863483.41,27
118.1481081,1,2,3,1621863483.43,full,1621863483.43,27
118.1647728,1,2,3,1621863483.45,full,1621863483.45,27
118.1814305,1,2,3,1621863483.46,full,1621863483.46,27
118.1980845,1,2,3,1621863483.47,full,1621863483.47,27
118.2147484,1,2,3,1621863483.49,full,1621863483.49,27
118.2313967,1,2,3,1621863483.51,full,1621863483.51,27
118.2480824,1,2,3,1621863483.53,full,1621863483.53,27
118.2647199,1,2,3,1621863483.54,full,1621863483.54,27
118.281379,1,2,3,1621863483.56,full,1621863483.56,27
118.2981451,1,2,3,1621863483.58,full,1621863483.58,27
118.3146238,1,2,3,1621863483.59,full,1621863483.59,27
118.3314901,1,2,3,1621863483.61,full,1621863483.61,27
118.3476363,1,2,3,1621863483.62,full,1621863483.62,27
118.36472,1,2,3,1621863483.64,full,1621863483.64,27
118.3815318,1,2,3,1621863483.66,full,1621863483.66,27
118.3980677,1,2,3,1621863483.68,full,1621863483.68,27
118.4147245,1,2,3,1621863483.7,full,1621863483.7,27
118.4313557,1,2,3,1621863483.71,full,1621863483.71,27
118.4480441,1,2,3,1621863483.73,full,1621863483.73,27
118.4647068,1,2,3,1621863483.75,full,1621863483.75,27
118.481295,1,2,3,1621863483.76,full,1621863483.76,27
118.4980297,1,2,3,1621863483.78,full,1621863483.78,27
118.5146729,1,2,3,1621863483.79,full,1621863483.79,27
118.5313688,1,2,3,1621863483.81,full,1621863483.81,27
118.5479816,1,2,3,1621863483.83,full,1621863483.83,27
118.5646481,1,2,3,1621863483.84,full,1621863483.84,27
118.5809836,1,2,3,1621863483.86,full,1621863483.86,27
118.597786,1,2,3,1621863483.88,full,1621863483.88,27
118.6146703,1,2,3,1621863483.89,full,1621863483.89,27
118.6313136,1,2,3,1621863483.91,full,1621863483.91,27
118.6479582,1,2,3,1621863483.93,full,1621863483.93,27
118.6645906,1,2,3,1621863483.94,full,1621863483.94,27
118.6812435,1,2,3,1621863483.96,full,1621863483.96,27
118.697938,1,2,3,1621863483.98,full,1621863483.98,27
118.7146165,1,2,3,1621863483.99,full,1621863483.99,27
118.7312464,1,2,3,1621863484.01,full,1621863484.01,27
118.7478764,1,2,3,1621863484.02,full,1621863484.02,27
118.7645659,1,2,3,1621863484.04,full,1621863484.04,27
118.7813117,1,2,3,1621863484.06,full,1621863484.06,27
118.7978731,1,2,3,1621863484.08,full,1621863484.08,27
118.8145402,1,2,3,1621863484.09,full,1621863484.09,27
118.8312069,1,2,3,1621863484.11,full,1621863484.11,27
118.8478798,1,2,3,1621863484.13,full,1621863484.13,27
118.8644778,1,2,3,1621863484.14,full,1621863484.14,27
118.8811381,1,2,3,1621863484.16,full,1621863484.16,27
118.8978349,1,2,3,1621863484.18,full,1621863484.18,27
118.914475,1,2,3,1621863484.19,full,1621863484.19,27
118.9311164,1,2,3,1621863484.21,full,1621863484.21,27
118.9477164,1,2,3,1621863484.23,full,1621863484.23,27
118.9645031,1,2,3,1621863484.24,full,1621863484.24,27
118.9811322,1,2,3,1621863484.26,full,1621863484.26,27
118.997723,1,2,3,1621863484.27,full,1621863484.27,27
119.0143863,1,2,3,1621863484.29,full,1621863484.29,27
119.0310545,1,2,3,1621863484.31,full,1621863484.31,27
119.0478004,1,2,3,1621863484.33,full,1621863484.33,27
119.0642501,1,2,3,1621863484.34,full,1621863484.34,27
119.0810172,1,2,3,1621863484.36,full,1621863484.36,27
119.0977302,1,2,3,1621863484.38,full,1621863484.38,27
119.1140798,1,2,3,1621863484.39,full,1621863484.39,27
119.1306771,1,2,3,1621863484.41,full,1621863484.41,27
119.1477049,1,2,3,1621863484.43,full,1621863484.43,27
119.164329,1,2,3,1621863484.44,full,1621863484.44,27
119.1809553,1,2,3,1621863484.46,full,1621863484.46,27
119.1976286,1,2,3,1621863484.47,full,1621863484.47,27
119.2144572,1,2,3,1621863484.49,full,1621863484.49,27
119.2307833,1,2,3,1621863484.51,full,1621863484.51,27
119.2477511,1,2,3,1621863484.53,full,1621863484.53,27
119.2642527,1,2,3,1621863484.54,full,1621863484.54,27
119.2810803,1,2,3,1621863484.56,full,1621863484.56,27
119.2977293,1,2,3,1621863484.58,full,1621863484.58,27
119.3141681,1,2,3,1621863484.59,full,1621863484.59,27
119.3308938,1,2,3,1621863484.6,full,1621863484.6,27
119.3477296,1,2,3,1621863484.63,full,1621863484.63,27
119.3643406,1,2,3,1621863484.64,full,1621863484.64,27
119.3811022,1,2,3,1621863484.66,full,1621863484.66,27
119.3975313,1,2,3,1621863484.67,full,1621863484.67,27
119.4141882,1,2,3,1621863484.69,full,1621863484.69,27
119.4308524,1,2,3,1621863484.7,full,1621863484.7,27
119.4474931,1,2,3,1621863484.72,full,1621863484.72,27
119.4641636,1,2,3,1621863484.74,full,1621863484.74,27
119.4808167,1,2,3,1621863484.76,full,1621863484.76,27
119.4972993,1,2,3,1621863484.77,full,1621863484.77,27
119.5141276,1,2,3,1621863484.79,full,1621863484.79,27
119.5307867,1,2,3,1621863484.81,full,1621863484.81,27
119.547525,1,2,3,1621863484.83,full,1621863484.83,27
119.5639254,1,2,3,1621863484.84,full,1621863484.84,27
119.5805983,1,2,3,1621863484.86,full,1621863484.86,27
119.5980084,1,2,3,1621863484.88,full,1621863484.88,27
119.614072,1,2,3,1621863484.89,full,1621863484.89,27
119.630735,1,2,3,1621863484.91,full,1621863484.91,27
119.6476379,1,2,3,1621863484.93,full,1621863484.93,27
119.6637593,1,2,3,1621863484.94,full,1621863484.94,27
119.6809696,1,2,3,1621863484.96,full,1621863484.96,27
119.697249,1,2,3,1621863484.98,full,1621863484.98,27
119.7139905,1,2,3,1621863484.99,full,1621863484.99,27
119.730664,1,2,3,1621863485.01,full,1621863485.01,27
119.7473361,1,2,3,1621863485.02,full,1621863485.02,27
119.7640566,1,2,3,1621863485.04,full,1621863485.04,27
119.7806714,1,2,3,1621863485.06,full,1621863485.06,27
119.7973169,1,2,3,1621863485.07,full,1621863485.07,27
119.8140016,1,2,3,1621863485.09,full,1621863485.09,27
119.8306658,1,2,3,1621863485.11,full,1621863485.11,27
119.8472754,1,2,3,1621863485.11,full,1621863485.11,27
119.8639278,1,2,3,1621863485.14,full,1621863485.14,27
119.8806076,1,2,3,1621863485.16,full,1621863485.16,27
119.8972485,1,2,3,1621863485.17,full,1621863485.17,27
119.9139082,1,2,3,1621863485.19,full,1621863485.19,27
119.9305564,1,2,3,1621863485.2,full,1621863485.2,27
119.9470783,1,2,3,1621863485.22,full,1621863485.22,27
119.9637416,1,2,3,1621863485.24,full,1621863485.24,27
119.9804435,1,2,3,1621863485.25,full,1621863485.25,27
119.9969475,1,2,3,1621863485.28,full,1621863485.28,27
120.0137343,1,2,3,1621863485.29,full,1621863485.29,27
120.0305001,1,2,3,1621863485.31,full,1621863485.31,27
120.0471666,1,2,3,1621863485.32,full,1621863485.32,27
120.0636342,1,2,3,1621863485.34,full,1621863485.34,27
120.0804722,1,2,3,1621863485.36,full,1621863485.36,27
120.0971329,1,2,3,1621863485.37,full,1621863485.37,27
120.1137708,1,2,3,1621863485.39,full,1621863485.39,27
120.1304455,1,2,3,1621863485.4,full,1621863485.4,27
120.1469938,1,2,3,1621863485.42,full,1621863485.42,27
120.1635988,1,2,3,1621863485.44,full,1621863485.44,27
120.1802475,1,2,3,1621863485.46,full,1621863485.46,27
120.1966658,1,2,3,1621863485.48,full,1621863485.48,27
120.2135535,1,2,3,1621863485.49,full,1621863485.49,27
120.2303876,1,2,3,1621863485.51,full,1621863485.51,27
120.2470342,1,2,3,1621863485.52,full,1621863485.52,27
120.2637267,1,2,3,1621863485.54,full,1621863485.54,27
120.2805352,1,2,3,1621863485.56,full,1621863485.56,27
120.2967935,1,2,3,1621863485.57,full,1621863485.57,27
120.3136929,1,2,3,1621863485.59,full,1621863485.59,27
120.3302327,1,2,3,1621863485.6,full,1621863485.6,27
120.3468815,1,2,3,1621863485.62,full,1621863485.62,27
120.3632765,1,2,3,1621863485.64,full,1621863485.64,27
120.3801951,1,2,3,1621863485.65,full,1621863485.65,27
120.3970048,1,2,3,1621863485.68,full,1621863485.68,27
120.4135139,1,2,3,1621863485.69,full,1621863485.69,27
120.4300187,1,2,3,1621863485.7,full,1621863485.7,27
120.4468468,1,2,3,1621863485.72,full,1621863485.72,27
120.4633492,1,2,3,1621863485.74,full,1621863485.74,27
120.4801254,1,2,3,1621863485.76,full,1621863485.76,27
120.4968031,1,2,3,1621863485.77,full,1621863485.77,27
120.5136287,1,2,3,1621863485.79,full,1621863485.79,27
120.5303778,1,2,3,1621863485.81,full,1621863485.81,27
120.5467869,1,2,3,1621863485.82,full,1621863485.82,27
120.5639927,1,2,3,1621863485.84,full,1621863485.84,27
120.5803461,1,2,3,1621863485.86,full,1621863485.86,27
120.596861,1,2,3,1621863485.88,full,1621863485.88,27
120.6132873,1,2,3,1621863485.89,full,1621863485.89,27
120.6300368,1,2,3,1621863485.91,full,1621863485.91,27
120.6468774,1,2,3,1621863485.93,full,1621863485.93,27
120.6633756,1,2,3,1621863485.94,full,1621863485.94,27
120.6802508,1,2,3,1621863485.96,full,1621863485.96,27
120.6965562,1,2,3,1621863485.98,full,1621863485.98,27
120.7131247,1,2,3,1621863485.99,full,1621863485.99,27
120.7300563,1,2,3,1621863486.01,full,1621863486.01,27
120.7467991,1,2,3,1621863486.03,full,1621863486.03,27
120.7633424,1,2,3,1621863486.04,full,1621863486.04,27
120.77998,1,2,3,1621863486.05,full,1621863486.05,27
120.7966406,1,2,3,1621863486.07,full,1621863486.07,27
120.8134844,1,2,3,1621863486.09,full,1621863486.09,27
120.8298065,1,2,3,1621863486.1,full,1621863486.1,28
120.8466188,1,2,3,1621863486.12,full,1621863486.12,28
120.8632559,1,2,3,1621863486.14,full,1621863486.14,28
120.8799049,1,2,3,1621863486.15,full,1621863486.15,28
120.8966077,1,2,3,1621863486.17,full,1621863486.17,28
120.9132405,1,2,3,1621863486.19,full,1621863486.19,28
120.9299318,1,2,3,1621863486.2,full,1621863486.2,28
120.9463989,1,2,3,1621863486.22,full,1621863486.22,28
120.9630687,1,2,3,1621863486.24,full,1621863486.24,28
120.9798116,1,2,3,1621863486.25,full,1621863486.25,28
120.9965271,1,2,3,1621863486.27,full,1621863486.27,28
121.0131709,1,2,3,1621863486.29,full,1621863486.29,28
121.0298897,1,2,3,1621863486.3,full,1621863486.3,28
121.0465104,1,2,3,1621863486.32,full,1621863486.32,28
121.0631682,1,2,3,1621863486.34,full,1621863486.34,28
121.0798107,1,2,3,1621863486.35,full,1621863486.35,29
121.0964398,1,2,3,1621863486.37,full,1621863486.37,29
121.1131345,1,2,3,1621863486.39,full,1621863486.39,29
121.1297903,1,2,3,1621863486.4,full,1621863486.4,29
121.14647,1,2,3,1621863486.43,full,1621863486.43,29
121.1630728,1,2,3,1621863486.44,full,1621863486.44,29
121.179708,1,2,3,1621863486.45,full,1621863486.45,29
121.1963581,1,2,3,1621863486.48,full,1621863486.48,29
121.2129858,1,2,3,1621863486.49,full,1621863486.49,29
121.22963,1,2,3,1621863486.51,full,1621863486.51,29
121.2464891,1,2,3,1621863486.53,full,1621863486.53,29
121.2631398,1,2,3,1621863486.54,full,1621863486.54,29
121.2796299,1,2,3,1621863486.55,full,1621863486.55,29
121.2960296,1,2,3,1621863486.58,full,1621863486.58,30
121.3126878,1,2,3,1621863486.59,full,1621863486.59,30
121.3296715,1,2,3,1621863486.61,full,1621863486.61,30
121.3464165,1,2,3,1621863486.62,full,1621863486.62,30
121.363131,1,2,3,1621863486.64,full,1621863486.64,30
121.3796632,1,2,3,1621863486.65,full,1621863486.65,30
121.3963358,1,2,3,1621863486.67,full,1621863486.67,30
121.412898,1,2,3,1621863486.69,full,1621863486.69,30
121.4296186,1,2,3,1621863486.71,full,1621863486.71,30
121.4462333,1,2,3,1621863486.72,full,1621863486.72,30
121.4627815,1,2,3,1621863486.74,full,1621863486.74,30
121.4794498,1,2,3,1621863486.75,full,1621863486.75,30
121.4962654,1,2,3,1621863486.77,full,1621863486.77,31
121.5129212,1,2,3,1621863486.79,full,1621863486.79,31
121.5295676,1,2,3,1621863486.8,full,1621863486.8,31
121.5462271,1,2,3,1621863486.82,full,1621863486.82,31
121.5628571,1,2,3,1621863486.84,full,1621863486.84,31
121.5794602,1,2,3,1621863486.85,full,1621863486.85,31
121.5961302,1,2,3,1621863486.88,full,1621863486.88,31
121.6127893,1,2,3,1621863486.89,full,1621863486.89,31
121.6293113,1,2,3,1621863486.9,full,1621863486.9,31
121.6463912,1,2,3,1621863486.93,full,1621863486.93,31
121.6628399,1,2,3,1621863486.94,full,1621863486.94,31
121.6795043,1,2,3,1621863486.96,full,1621863486.96,31
121.6961613,1,2,3,1621863486.98,full,1621863486.98,31
121.7128117,1,2,3,1621863486.99,full,1621863486.99,32
121.7293745,1,2,3,1621863487.01,full,1621863487.01,32
121.7461264,1,2,3,1621863487.03,full,1621863487.03,32
121.7626376,1,2,3,1621863487.04,full,1621863487.04,32
121.7794368,1,2,3,1621863487.06,full,1621863487.06,32
121.7960181,1,2,3,1621863487.08,full,1621863487.08,32
121.8126841,1,2,3,1621863487.09,full,1621863487.09,32
121.8294563,1,2,3,1621863487.11,full,1621863487.11,32
121.8461132,1,2,3,1621863487.13,full,1621863487.13,32
121.8626665,1,2,3,1621863487.14,full,1621863487.14,32
121.8792911,1,2,3,1621863487.15,full,1621863487.15,32
121.895946,1,2,3,1621863487.17,full,1621863487.17,32
121.9126199,1,2,3,1621863487.19,full,1621863487.19,32
121.9292586,1,2,3,1621863487.2,full,1621863487.2,32
121.945944,1,2,3,1621863487.22,full,1621863487.22,32
121.962568,1,2,3,1621863487.24,full,1621863487.24,33
121.9792458,1,2,3,1621863487.25,full,1621863487.25,33
121.9958997,1,2,3,1621863487.27,full,1621863487.27,33
122.0125577,1,2,3,1621863487.29,full,1621863487.29,33
122.0292167,1,2,3,1621863487.3,full,1621863487.3,33
122.0458794,1,2,3,1621863487.33,full,1621863487.33,33
122.0625129,1,2,3,1621863487.34,full,1621863487.34,33
122.0791851,1,2,3,1621863487.35,full,1621863487.35,33
122.0959694,1,2,3,1621863487.38,full,1621863487.38,33
122.1125794,1,2,3,1621863487.39,full,1621863487.39,33
122.1292545,1,2,3,1621863487.41,full,1621863487.41,33
122.1458921,1,2,3,1621863487.43,full,1621863487.43,33
122.1625613,1,2,3,1621863487.44,full,1621863487.44,33
122.1792806,1,2,3,1621863487.46,full,1621863487.46,33
122.1959318,1,2,3,1621863487.47,full,1621863487.47,33
122.2126312,1,2,3,1621863487.49,full,1621863487.49,33
122.2292952,1,2,3,1621863487.5,full,1621863487.5,33
122.2460518,1,2,3,1621863487.53,full,1621863487.53,33
122.262518,1,2,3,1621863487.54,full,1621863487.54,34
122.2791816,1,2,3,1621863487.55,full,1621863487.55,34
122.2958498,1,2,3,1621863487.58,full,1621863487.58,34
122.3128093,1,2,3,1621863487.59,full,1621863487.59,34
122.3291462,1,2,3,1621863487.61,full,1621863487.61,34
122.345863,1,2,3,1621863487.63,full,1621863487.63,34
122.3624672,1,2,3,1621863487.64,full,1621863487.64,34
122.3791475,1,2,3,1621863487.66,full,1621863487.66,34
122.3956426,1,2,3,1621863487.68,full,1621863487.68,34

0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0,25.5,26.0,26.5,27.0,27.5,28.0,28.5,29.0,29.5,30.0,30.5,31.0,31.5,32.0,32.5,33.0,33.5,34.0,34.5,35.0,35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0,46.5,47.0,47.5,48.0,48.5,49.0,49.5,50.0,50.5,51.0,51.5,52.0,52.5,53.0,53.5,54.0,54.5,55.0,55.5,56.0,56.5,57.0,57.5,58.0,58.5,59.0,59.5,60.0,60.5,61.0,61.5,62.0,62.5,63.0,63.5,64.0,64.5,65.0,65.5,66.0,66.5,67.0,67.5,68.0,68.5,69.0,69.5,70.0,70.5,71.0,71.5,72.0,72.5,73.0,73.5,74.0,74.5,75.0,75.5,76.0,76.5,77.0,77.5,78.0,78.5,79.0,79.5,80.0,80.5,81.0,81.5,82.0,82.5,83.0,83.5,84.0,84.5,
25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23,21,21,19,18,17,16,15,13,12,10,8,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,15,16,17,20,22,24,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,29,32,33,34,35,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,36,34,33,

