,Absolute Time,Block,Trial,Color,Trial Time,Phase,Phase Time
400,43.98537041700001,1,1,3,13.71393795900076,full,3.519523165999999
401,44.00066683299974,1,1,3,13.72923662500034,full,3.534822790999897
402,44.01540316699993,1,1,3,13.74397237500034,full,3.5495589160000236
403,44.02708050000001,1,1,3,13.755647709000186,full,3.5612327079998067
404,44.04339499999969,1,1,3,13.771963625000353,full,3.5775494999998045
405,44.057794207999905,1,1,3,13.786363167000673,full,3.591949124999701
406,44.06712187499943,1,1,3,13.795690875000219,full,3.601276957999289
407,44.082232541999474,1,1,3,13.810801209000601,full,3.616387040999143
408,44.0906289579998,1,1,3,13.819199750000735,full,3.624803624999913
409,44.09406266699989,1,1,3,13.822630750000826,full,3.628216582999812
410,44.1068742919997,1,1,3,13.835442875000808,full,3.641028665999329
411,44.11590754200006,1,1,3,13.84447687500051,full,3.650063290999242
412,44.118217207999805,1,1,3,13.846784584000488,full,3.65236937499958
413,44.13355254199996,1,1,3,13.8621199170002,full,3.6677047079992917
414,44.14871208299974,1,1,3,13.87728050000078,full,3.682866207999723
415,44.157096750000164,1,1,3,13.885665709000023,full,3.6912519579991567
416,44.16124112499983,1,1,3,13.889808249999987,full,3.6953930409999884
417,44.17520212499949,1,1,3,13.903771084000255,full,3.7093571249997694
418,44.191302374999395,1,1,3,13.919872166999994,full,3.725458707999678
419,44.20666174999951,1,1,3,13.935229500000787,full,3.740814457999477
420,44.211094041999786,1,1,3,13.93966195900066,full,3.7452472909999415
421,44.2243175829999,1,1,3,13.952887542000099,full,3.7584744579999096
422,44.23555033299999,1,1,3,13.964118584000062,full,3.769703999999365
423,44.24877749999996,1,1,3,13.977345292000791,full,3.7829307909996714
424,44.256380582999554,1,1,3,13.984951500000534,full,3.790536582999266
425,44.25924516699979,1,1,3,13.987812416999986,full,3.7933972079999876
426,44.273569124999995,1,1,3,14.00213766700017,full,3.8077235829996425
427,44.28224095799942,1,1,3,14.010810375000801,full,3.816396249999343
428,44.28615954199995,1,1,3,14.014726959000654,full,3.820311832999323
429,44.29863866699998,1,1,3,14.027207167000597,full,3.8327926659994773
430,44.30722791700009,1,1,3,14.0357971250005,full,3.841383374999168
431,44.31027966700003,1,1,3,14.038847417000397,full,3.844432582999616
432,44.32545666700025,1,1,3,14.054025459000513,full,3.859611457999563
433,44.331318832999386,1,1,3,14.059886375000133,full,3.865471290999267
434,44.33563283300009,1,1,3,14.064200250000795,full,3.8697851249999076
435,44.348047167000004,1,1,3,14.07661462500073,full,3.8821996249998847
436,44.357205082999826,1,1,3,14.08577358399998,full,3.891359457999897
437,44.36102599999958,1,1,3,14.089593917000457,full,3.8951792499992735
438,44.37297395799942,1,1,3,14.101541500000167,full,3.9071263749992795
439,44.376430999999684,1,1,3,14.104998125000748,full,3.910582749999776
440,44.390645292000045,1,1,3,14.119213209000009,full,3.924798249999185
441,44.400061874999665,1,1,3,14.128630500000327,full,3.934216415999799
442,44.415665999999874,1,1,3,14.144235084000684,full,3.9498212499993315
443,44.426827457999934,1,1,3,14.155394792000152,full,3.9609795409996877
444,44.441294374999416,1,1,3,14.169862875000035,full,3.975448457999846
445,44.44811812499938,1,1,3,14.176688792000277,full,3.9822761659997923
446,44.453911499999776,1,1,3,14.182478708999952,full,3.9880633329994453
447,44.465284291999524,1,1,3,14.193853499999932,full,3.999450374999469
448,44.4685183749998,1,1,3,14.197086500000296,full,4.00267199999962
449,44.48381829200025,1,1,3,14.212389209000321,full,4.017975249999836
450,44.500052124999456,1,1,3,14.228620667000541,full,4.034206415999506
451,44.517009916999996,1,1,3,14.24557966700013,full,4.051165957999729
452,44.52442712499942,1,1,3,14.252994375000526,full,4.05857929099966
453,44.52691029200014,1,1,3,14.255477874999997,full,4.061062874999152
454,44.539745375000166,1,1,3,14.268312750000405,full,4.073897582999962
455,44.54908470800001,1,1,3,14.277653209000164,full,4.083239207999213
456,44.551563375000114,1,1,3,14.280130500000269,full,4.0857150409992755
457,44.56764995799949,1,1,3,14.296218542000133,full,4.101804082999479
458,44.583089291999386,1,1,3,14.31165783400047,full,4.117243624999901
459,44.59028054200007,1,1,3,14.318848959000206,full,4.124434790999658
460,44.59371383300004,1,1,3,14.322280875000615,full,4.127865499999643
461,44.60649479199947,1,1,3,14.335062042000573,full,4.1406465829995796
462,44.615742791999764,1,1,3,14.34431399999994,full,4.149900665999667
463,44.61843387499994,1,1,3,14.347000624999964,full,4.1525852079994365
464,44.633490707999954,1,1,3,14.36205925000013,full,4.167644915999517
465,44.64865062499939,1,1,3,14.377219959000286,full,4.182806290999906
466,44.65706587499972,1,1,3,14.385635292000188,full,4.191221832999872
467,44.66083033299947,1,1,3,14.389397500000086,full,4.194982165999136
468,44.67482787500012,1,1,3,14.403397042000506,full,4.208983499999704
469,44.681925625000076,1,1,3,14.410493959000632,full,4.216079540999999
470,44.68637116699938,1,1,3,14.414938625000104,full,4.2205236249992595
471,44.699845707999884,1,1,3,14.428414584000166,full,4.234000290999575
472,44.71544462499969,1,1,3,14.444014084000628,full,4.250278415999674
473,44.71921183299946,1,1,3,14.447779042000548,full,4.253363957999682
474,44.731384208000236,1,1,3,14.459951334000834,full,4.265535957999418
475,44.74100491699937,1,1,3,14.469573459000458,full,4.2751594999999725
476,44.75735408299988,1,1,3,14.485922458999994,full,4.291508165999403
477,44.77522279200002,1,1,3,14.503791875000388,full,4.309377957999459
478,44.782205417000114,1,1,3,14.510776209000142,full,4.316363707999699
479,44.78598658299961,1,1,3,14.51455475000057,full,4.320140374999937
480,44.79983791699942,1,1,3,14.528405584000211,full,4.333990624999387
481,44.815680875,1,1,3,14.544249209000554,full,4.3498368329992445
482,44.825224125000204,1,1,3,14.553792584000803,full,4.359378332999768
483,44.8411276249999,1,1,3,14.569696959000794,full,4.375283249999484
484,44.84494029199959,1,1,3,14.57350787500036,full,4.379093082999134
485,44.85645962499984,1,1,3,14.585028041999976,full,4.390613707999364
486,44.86715566699968,1,1,3,14.595724875000087,full,4.401311165999687
487,44.87020108300021,1,1,3,14.598769375000302,full,4.404354915999647
488,44.88190004199987,1,1,3,14.610468709000088,full,4.416054540999539
489,44.89077358299983,1,1,3,14.619344084000659,full,4.424930624999433
490,44.893888499999775,1,1,3,14.622455500000797,full,4.428040290999888
491,44.90738316700026,1,1,3,14.63595237500067,full,4.44153866599936
492,44.9105352079996,1,1,3,14.639102584000284,full,4.444687499999418
493,44.92324666700006,1,1,3,14.651814084000762,full,4.457398874999853
494,44.932288750000225,1,1,3,14.6608572920004,full,4.4664451659991755
495,44.93605729199953,1,1,3,14.664624417000596,full,4.470209165999222
496,44.94948166699942,1,1,3,14.678051459000017,full,4.483637457999976
497,44.96990637499948,1,1,3,14.698473834000652,full,4.504058665999764
498,44.982599791999746,1,1,3,14.711168792000535,full,4.516754874999606
499,44.990442874999644,1,1,3,14.719011875000433,full,4.524597915999948
500,45.008219416999964,1,1,3,14.736789875000795,full,4.542376624999633
501,45.014770124999814,1,1,3,14.743337792000602,full,4.548922749999292
502,45.01902549999977,1,1,3,14.747593000000052,full,4.553177999999207
503,45.03154516699942,1,1,3,14.76011275000019,full,4.565697540999281
504,45.03566779199991,1,1,3,14.76423537500068,full,4.569820165999772
505,45.0484682919996,1,1,3,14.777036167000006,full,4.582621290999668
506,45.05656524999995,1,1,3,14.785133084000336,full,4.590718124999512
507,45.05904520799959,1,1,3,14.7876127920008,full,4.593197582999892
508,45.07343883300018,1,1,3,14.80200595900078,full,4.607590665999851
509,45.0768281669998,1,1,3,14.80539570900055,full,4.610980374999599
510,45.091768582999975,1,1,3,14.820335834000616,full,4.625920540999687
511,45.10159362499962,1,1,3,14.830162459000348,full,4.635748332999356
512,45.11540212499949,1,1,3,14.84397058400009,full,4.649556499999562
513,45.12657904200023,1,1,3,14.855146125000829,full,4.6607305409997934
514,45.141065042000264,1,1,3,14.869633500000418,full,4.6752192909998485
515,45.14880108299985,1,1,3,14.877370500000325,full,4.682956790999924
516,45.15226291699946,1,1,3,14.880830209000123,full,4.686414832999617
517,45.16681104199961,1,1,3,14.895379917000355,full,4.700965790999362
518,45.183042541999384,1,1,3,14.911612584000068,full,4.7171986249995825
519,45.18652416700024,1,1,3,14.915091792000567,full,4.720676665999235
520,45.19906083299975,1,1,3,14.927629667000474,full,4.733215624999502
521,45.20899208299943,1,1,3,14.937560917000155,full,4.743146874999184
522,45.21205329199984,1,1,3,14.940620542000033,full,4.746205249999548
523,45.224148958000114,1,1,3,14.952716583999972,full,4.758301415999995
524,45.22657637500015,1,1,3,14.955143791999944,full,4.7607286659995225
525,45.240516625000055,1,1,3,14.969085917000484,full,4.774672499999724
526,45.25704570800008,1,1,3,14.985615334000613,full,4.791204165999261
527,45.273906624999654,1,1,3,15.002475917000083,full,4.8080624579997675
528,45.28571041699979,1,1,3,15.014277959000538,full,4.819863040999735
529,45.299511291999806,1,1,3,15.028078584000468,full,4.83366337499956
530,45.31609633300013,1,1,3,15.044666042000244,full,4.850252540999463
531,45.32581466699958,1,1,3,15.054384167000535,full,4.859970749999775
532,45.329242291999435,1,1,3,15.05780970900014,full,4.863394457999675
533,45.340403958000024,1,1,3,15.0689725000002,full,4.874558374999651
534,45.35138525000002,1,1,3,15.079954042000281,full,4.885539624999183
535,45.36604333299965,1,1,3,15.0946120840008,full,4.90019808299985
536,45.373755042000084,1,1,3,15.10232412500045,full,4.907915290999881
537,45.37630058299965,1,1,3,15.104867750000267,full,4.910452290999274
538,45.390420957999595,1,1,3,15.11898979200032,full,4.924575665999328
539,45.407075082999654,1,1,3,15.13564362500074,full,4.941229374999239
540,45.41516524999952,1,1,3,15.143734125000265,full,4.949319874999674
541,45.4185902499994,1,1,3,15.147157542000059,full,4.952742124999531
542,45.43482395799947,1,1,3,15.163392625000597,full,4.968978375000006
543,45.44879345800018,1,1,3,15.177362042000823,full,4.982947874999809
544,45.45713845799946,1,1,3,15.185709167000823,full,4.991296290999344
545,45.46087704199999,1,1,3,15.189444334000655,full,4.995028832999196
546,45.47512870799983,1,1,3,15.20369750000009,full,5.009283540999604
547,60.07421533300021,1,2,4,6.00639933399998,square,6.00639929099998
548,62.08209149999948,1,2,4,8.014275583999733,square,8.014275500000622
549,64.0861314169997,1,2,4,10.018315541999982,square,10.018315541000447
550,66.0902168749999,1,2,4,12.022400959000151,square,12.022400833000574
551,68.09373370799949,1,2,4,14.025917791999746,square,14.025917708000634
552,68.09735199999977,1,2,4,14.029537417000029,full,0.003589834000194969
553,68.10030912499951,1,2,4,14.032493167000212,full,0.00654537500031438
554,68.11454691699964,1,2,4,14.046730709000258,full,0.02078283399987413
555,68.12353366699972,1,2,4,14.05571770899951,full,0.029770000000098662
556,68.12656554200021,1,2,4,14.058749333999913,full,0.03280149999955029
557,68.13994891699986,1,2,4,14.072132792000048,full,0.04618508400017163
558,68.14785508299974,1,2,4,14.080038874999445,full,0.05409104200043657
559,68.15047029200014,1,2,4,14.082654042000286,full,0.05670616699990205
560,68.16458845800025,1,2,4,14.096772291999514,full,0.07082449999961682
561,68.17279024999971,1,2,4,14.10497391700028,full,0.07902612500038231
562,68.17606304199944,1,2,4,14.108246750000035,full,0.08229887499965116
563,68.18962124999962,1,2,4,14.121805333999873,full,0.09585766700001841
564,68.1912023750001,1,2,4,14.123386375000337,full,0.09743875000003754
565,68.20642008300001,1,2,4,14.13860408399978,full,0.1126564590003909
566,68.21406570799991,1,2,4,14.146249708999676,full,0.12030208400028641
567,68.21737549999943,1,2,4,14.149559708999732,full,0.12361212500036345
568,68.2312704169999,1,2,4,14.163454667000224,full,0.13750720900043234
569,68.23948958300025,1,2,4,14.171673834000103,full,0.14572645899988856
570,68.2426661669997,1,2,4,14.174850124999466,full,0.14890241699959006
571,68.25609491700015,1,2,4,14.188278999999966,full,0.16233145899968804
572,68.25982883300003,1,2,4,14.192013124999903,full,0.1660655420000694
573,68.27294233300017,1,2,4,14.205126625000048,full,0.17917912499979138
574,68.27456224999969,1,2,4,14.20674658400003,full,0.18079933399985748
575,68.28926274999958,1,2,4,14.22144712499994,full,0.1954998749997685
576,68.29792041699966,1,2,4,14.230104874999597,full,0.20415737500024989
577,68.30034262499976,1,2,4,14.232527334000224,full,0.20658004199958668
578,68.31475820800006,1,2,4,14.246942750000017,full,0.22099549999984447
579,68.3228872919999,1,2,4,14.2550716249998,full,0.2291243339996072
580,68.3259372499997,1,2,4,14.258121500000016,full,0.2321741670002666
581,68.33976812499986,1,2,4,14.271952791999865,full,0.2460055840001587
582,68.34772591699948,1,2,4,14.279910125000242,full,0.25396291699962603
583,68.35152466699947,1,2,4,14.28370895900025,full,0.2577616250000574
584,68.36422687499999,1,2,4,14.29641116699986,full,0.2704637090000688
585,68.37273162499969,1,2,4,14.30491608400007,full,0.27896879200034164
586,68.37524624999969,1,2,4,14.307430709000073,full,0.2814835420003874
587,68.3897427920001,1,2,4,14.321927500000129,full,0.29598033399997803
588,68.39293287500004,1,2,4,14.32511812499979,full,0.29917145899980824
589,68.40643529199951,1,2,4,14.338620499999706,full,0.31267358399963996
590,68.409821792,1,2,4,14.342006791999665,full,0.31605983400004334
591,68.42312899999979,1,2,4,14.35531416699996,full,0.3293671250003172
592,68.42639150000014,1,2,4,14.358576417000222,full,0.33262958399973286
593,68.43977941699995,1,2,4,14.371963874999892,full,0.34601683399978356
594,68.44791379199978,1,2,4,14.38009887499993,full,0.3541520420003508
595,68.45099533299981,1,2,4,14.383180042000276,full,0.35723287499968137
596,68.46468345799985,1,2,4,14.39686816700032,full,0.37092108399974677
597,68.47280633299943,1,2,4,14.404991958999744,full,0.3790454170002704
598,68.47504616700007,1,2,4,14.407231541999863,full,0.38128491699990263
599,68.48950579200027,1,2,4,14.421690916999978,full,0.39574404199993296
600,68.49308191699947,1,2,4,14.425267208999685,full,0.3993204999997033
601,68.50644462499986,1,2,4,14.438629708999542,full,0.4126828750004279
602,68.51449133299957,1,2,4,14.44667658399976,full,0.420729874999779
603,68.5181873749998,1,2,4,14.450372000000243,full,0.42442483400009223
604,68.53142233299968,1,2,4,14.463607458999832,full,0.43766079200031527
605,68.53339129199958,1,2,4,14.465576333999707,full,0.4396292920000633
606,68.5480617080002,1,2,4,14.480246958999487,full,0.4543001669999285
607,68.5593861669995,1,2,4,14.491570999999567,full,0.4656239590003679
608,68.57352245799939,1,2,4,14.505707458999495,full,0.47976050000033865
609,68.57549391700013,1,2,4,14.50767929199992,full,0.4817326669999602
610,68.58980587499991,1,2,4,14.521991124999658,full,0.496044499999698
611,68.59802483299973,1,2,4,14.530210249999982,full,0.5042636250000214
612,68.60141462499996,1,2,4,14.533600042000216,full,0.5076532920002137
613,68.61482833299942,1,2,4,14.54701387499972,full,0.5210672920002253
614,68.62296983299984,1,2,4,14.555154791999485,full,0.5292080420003913
615,68.62605466700006,1,2,4,14.558240000000296,full,0.5322932500002935
616,68.63992908299952,1,2,4,14.572114124999644,full,0.5461673339996196
617,68.64792858300007,1,2,4,14.5801139590003,full,0.5541674169999169
618,68.65220404199954,1,2,4,14.584389374999773,full,0.5584429589998763
619,68.66461508300017,1,2,4,14.596800291999898,full,0.5708535840003606
620,68.67309550000027,1,2,4,14.605280666999533,full,0.579333958999996
621,68.67667308299951,1,2,4,14.608858333999706,full,0.5829117920002318
622,68.68985912500011,1,2,4,14.622044208999796,full,0.5960975420002796
623,68.70088320800005,1,2,4,14.633068459000242,full,0.6071217090002392
624,68.71575629200015,1,2,4,14.647941999999603,full,0.6219953749996421
625,68.72294862499984,1,2,4,14.655134208999698,full,0.6291879999998855
626,68.72536374999981,1,2,4,14.657548999999563,full,0.6316086249998989
627,68.74006854199979,1,2,4,14.672254416999749,full,0.6463080000003174
628,68.7425491670001,1,2,4,14.674734541999896,full,0.6487879590004013
629,68.75666591699974,1,2,4,14.688851500000055,full,0.6629049169996506
630,68.76095941699987,1,2,4,14.693145375000313,full,0.6671992089995911
631,68.77340133300004,1,2,4,14.705586500000209,full,0.6796396250001635
632,68.78166799999963,1,2,4,14.71385308400022,full,0.6879061250001541
633,68.78565520800021,1,2,4,14.717840416999934,full,0.6918937500004176
634,68.79822787499961,1,2,4,14.730413416999909,full,0.704467042000033
635,68.80637316699995,1,2,4,14.73855866699978,full,0.7126119590002418
636,68.8098659999996,1,2,4,14.742051125000216,full,0.7161044590002348
637,68.82319908299996,1,2,4,14.755384166999647,full,0.729437500000131
638,68.82662795800024,1,2,4,14.758812916999887,full,0.7328663750004125
639,68.83994945799986,1,2,4,14.772135041999718,full,0.7461884169997575
640,68.84798916699947,1,2,4,14.78017437499966,full,0.7542275839996364
641,68.85199099999954,1,2,4,14.784176166999714,full,0.7582292500001131
642,68.86488533299962,1,2,4,14.797070833999896,full,0.7711243339999783
643,68.8671104999994,1,2,4,14.799295750000056,full,0.7733490000000529
644,68.88133275000018,1,2,4,14.813518166999529,full,0.7875715840000339
645,68.88962554199952,1,2,4,14.82181058399965,full,0.7958639170001334
646,68.89369595799963,1,2,4,14.825880917000177,full,0.7999344589998145
647,68.90657429200019,1,2,4,14.838759416999892,full,0.8128126250003334
648,68.91016475000015,1,2,4,14.842350041999453,full,0.8164032920003592
649,68.92300499999965,1,2,4,14.855190166999819,full,0.8292433750002601
650,68.9268040830002,1,2,4,14.85898916699989,full,0.8330425000003743
651,68.93975491699985,1,2,4,14.871939999999995,full,0.8459933340000134
652,68.9436222079994,1,2,4,14.875807374999567,full,0.8498605839995435
653,68.95637799999986,1,2,4,14.888562999999522,full,0.8626162919999842
654,68.96010345800005,1,2,4,14.8922892089995,full,0.866342459000407
655,68.97311079199972,1,2,4,14.90529612499995,full,0.8793494999999893
656,68.9755145829995,1,2,4,14.90769949999958,full,0.8817529999996623
657,68.98975770800007,1,2,4,14.921942750000198,full,0.8959959590001745
658,68.99600074999944,1,2,4,14.928185834000033,full,0.902239125000051
659,69.00636345800012,1,2,4,14.938548750000336,full,0.9126020000003336
660,69.01659466699948,1,2,4,14.94877974999963,full,0.9228329589996065
661,69.03151612500005,1,2,4,14.963701083999695,full,0.9377542499996707
662,69.03369979199942,1,2,4,14.965884874999574,full,0.9399381249995713
663,69.05083679200015,1,2,4,14.9830222089995,full,0.9570754590004071
664,69.06503645799967,1,2,4,14.997221583999817,full,0.9712747920002585
665,69.0729978749996,1,2,4,15.005183375000342,full,0.9792366250003397
666,69.07649929199943,1,2,4,15.008684667000125,full,0.9827379589996781
667,69.09000891699998,1,2,4,15.02219441699981,full,0.9962479169998915
668,69.09274395800003,1,2,4,15.024929041999712,full,0.998982375000196
669,69.106363375,1,2,4,15.03854841700013,full,1.012601542000084
670,69.11473029199988,1,2,4,15.046915791999709,full,1.0209695000003194
671,69.11877499999991,1,2,4,15.050960042000042,full,1.0250136670001666
672,69.13141529199947,1,2,4,15.063600624999708,full,1.03765412499979
673,69.13464920800016,1,2,4,15.066834166999797,full,1.0408873750002385
674,69.14809950000017,1,2,4,15.080284499999834,full,1.054337958999895
675,69.15625366699987,1,2,4,15.088439166999706,full,1.062492750000274
676,69.16061891699974,1,2,4,15.092803874999845,full,1.0668569999997999
677,69.17299866699977,1,2,4,15.105184459000156,full,1.0792382500003441
678,69.18127575000017,1,2,4,15.113461083999937,full,1.0875146250000398
679,69.18439533299988,1,2,4,15.116581166999822,full,1.0906350420000308
680,69.19814904199939,1,2,4,15.130334708999726,full,1.1043883339998501
681,69.20664162499997,1,2,4,15.138827624999976,full,1.1128814590001639
682,69.209291958,1,2,4,15.141477541999848,full,1.115531166999972
683,69.2232323749995,1,2,4,15.155418708999605,full,1.1294724170002155
684,69.2314536670001,1,2,4,15.163639583999611,full,1.1376968750000742
685,69.23472437500004,1,2,4,15.166909833999853,full,1.1409633339999345
686,69.24811245799992,1,2,4,15.180298166999819,full,1.1543517500003873
687,69.25613724999948,1,2,4,15.18832279199978,full,1.162376375000349
688,69.2611792079997,1,2,4,15.193364875000043,full,1.1674185000001671
689,69.27354529199965,1,2,4,15.205731166999612,full,1.179784834000202
690,69.2770269169996,1,2,4,15.209212583999943,full,1.1832661669996014
691,69.28992912499962,1,2,4,15.22211524999966,full,1.1961691670003347
692,69.29814337500011,1,2,4,15.230328708999878,full,1.204381917000319
693,69.30173595799988,1,2,4,15.233921166999608,full,1.207974375000049
694,69.3148347919996,1,2,4,15.247020292000343,full,1.2210737089999384
695,69.32598570800019,1,2,4,15.25817087499945,full,1.2322242090003783
696,69.3399716670001,1,2,4,15.272157124999467,full,1.2462104169999293
697,69.34781587499947,1,2,4,15.280000875000042,full,1.2540540419995523
698,69.35127237500001,1,2,4,15.283457208999607,full,1.257510249999541
699,69.36470429200017,1,2,4,15.296889749999536,full,1.2709431670000413
700,69.36820591699961,1,2,4,15.300391416999446,full,1.274444874999972
701,69.38131070799955,1,2,4,15.313495917000182,full,1.2875492499997563
702,69.38449566700001,1,2,4,15.316680916999758,full,1.2907343750002838
703,69.39812679199986,1,2,4,15.330312000000049,full,1.3043654169996444
704,69.40629795799941,1,2,4,15.338483249999626,full,1.3125366670001313
705,69.41026670799965,1,2,4,15.342451792000247,full,1.3165050420002444
706,69.42326329200023,1,2,4,15.355448499999511,full,1.329501834000439
707,69.43140241699984,1,2,4,15.363587499999994,full,1.3376409590000549
708,69.43464366700027,1,2,4,15.36682862499947,full,1.3408818340003563
709,69.44809799999985,1,2,4,15.380283542000143,full,1.3543367089996536
710,69.4562757499998,1,2,4,15.38846116700006,full,1.362514542000099
711,69.46044341699962,1,2,4,15.392629041999498,full,1.3666828750001514
712,69.47306200000003,1,2,4,15.405247167000198,full,1.3793003749997297
713,69.48146058299972,1,2,4,15.413645624999845,full,1.3876988749998418
714,69.48435824999979,1,2,4,15.416543874999661,full,1.390597374999743
715,69.49811908299944,1,2,4,15.43030437499965,full,1.4043576249996477
716,69.50147079199996,1,2,4,15.433655333999923,full,1.4077083749998565
717,69.51466966699991,1,2,4,15.446854416999486,full,1.4209074999998847
718,69.5230215419997,1,2,4,15.455206916999487,full,1.4292604169995684
719,69.52616962499997,1,2,4,15.458354083999438,full,1.4324069169997529
720,69.53962862499975,1,2,4,15.471813709000344,full,1.4458670000003622
721,69.54804175000027,1,2,4,15.480226916999527,full,1.4542801670004337
722,69.55204912499994,1,2,4,15.484234167000068,full,1.458287417000065
723,69.56821245799983,1,2,4,15.500397666999561,full,1.4744506249999176
724,69.5818782919996,1,2,4,15.514063916999476,full,1.4881174169995575
725,69.58962920799968,1,2,4,15.521814791999532,full,1.495868334000079
726,69.59287804199994,1,2,4,15.52506354199977,full,1.4991167919997679
727,69.60644024999965,1,2,4,15.538625250000223,full,1.5126784169997336
728,69.609709458,1,2,4,15.541894500000126,full,1.515947709000102
729,69.62305608299994,1,2,4,15.555241291999664,full,1.5292946669997036
730,69.63131933299974,1,2,4,15.563504458999887,full,1.5375574999998207
731,69.63487220800016,1,2,4,15.567057666999972,full,1.5411111249995884
732,69.64800383300008,1,2,4,15.580189000000246,full,1.5542421669997566
733,69.65615595799954,1,2,4,15.588341624999885,full,1.5623951670004317
734,69.66041616700022,1,2,4,15.592601999999715,full,1.5666555420002624
735,69.67309099999966,1,2,4,15.60527645899947,full,1.5793298750004396
736,69.67672454199965,1,2,4,15.608909749999839,full,1.5829632089998995
737,69.69003100000009,1,2,4,15.62221637499988,full,1.5962698339999406
738,69.69841912499942,1,2,4,15.630604375000075,full,1.6046575840000514
739,69.7016967919999,1,2,4,15.63388175,full,1.6079348339999342
740,69.71494804199938,1,2,4,15.647133292000035,full,1.621186583999588
741,69.71777124999971,1,2,4,15.649956708999525,full,1.6240102089996071
742,69.73121212499973,1,2,4,15.663396959000238,full,1.6374501669997699
743,69.74200604199996,1,2,4,15.674191209000128,full,1.6482444169996597
744,69.7582129579996,1,2,4,15.690398624999943,full,1.6644519589999618
745,69.77354995799942,1,2,4,15.705735999999888,full,1.6797898750000968
746,69.78115516700018,1,2,4,15.713340458999483,full,1.6873939170000085
747,69.78467033299967,1,2,4,15.716855458999817,full,1.6909086249997927
748,69.79815966699971,1,2,4,15.730345416999626,full,1.704398959000173
749,69.80622204199972,1,2,4,15.738407666999592,full,1.7124612500001604
750,69.81089804200019,1,2,4,15.743083374999514,full,1.717136749999554
751,69.82315104200006,1,2,4,15.75533679199998,full,1.7293903339996177
752,69.82754770799966,1,2,4,15.75973279200025,full,1.7337859999997818
753,69.83949737500006,1,2,4,15.771682458999749,full,1.7457356249997247
754,69.84823770799994,1,2,4,15.780423166999753,full,1.7544766669998353
755,69.85121970799992,1,2,4,15.783404959000109,full,1.7574583340001482
756,69.86481529199955,1,2,4,15.797000833999846,full,1.7710542089998853
757,69.86778374999994,1,2,4,15.799968708999586,full,1.7740219999996043
758,69.88147704199946,1,2,4,15.8136627089998,full,1.7877160420002838
759,69.88975945799939,1,2,4,15.821944541999983,full,1.7959977090004031
760,69.89401920799992,1,2,4,15.826204334000067,full,1.8002574590000222
761,69.90653662499972,1,2,4,15.838722249999591,full,1.8127756670000963
762,69.91445979199943,1,2,4,15.846644833999562,full,1.8206979999995383
763,69.91796237499966,1,2,4,15.850147666999874,full,1.8242008750003151
764,69.93131291699956,1,2,4,15.863498374999836,full,1.8375561670000025
765,69.93504129200028,1,2,4,15.86722645899954,full,1.841279709000446
766,69.94831304199943,1,2,4,15.880498208999597,full,1.8545514999996158
767,69.95614729199951,1,2,4,15.888332874999833,full,1.8623863749999146
768,69.95923374999984,1,2,4,15.891418833999523,full,1.865472000000409
769,69.97307479200026,1,2,4,15.90526037499967,full,1.8793139589997736
770,69.9839463749995,1,2,4,15.916131459000098,full,1.890184916999715
771,69.99909849999949,1,2,4,15.931283666999661,full,1.905337000000145
772,70.0063129579994,1,2,4,15.938498667000204,full,1.9125519589997566
773,70.0109687919994,1,2,4,15.943153833999531,full,1.917207084000438
774,70.02310008299992,1,2,4,15.955285250000088,full,1.9293386250001276
775,70.03127874999973,1,2,4,15.963464833999751,full,1.9375185839999176
776,70.03515379199962,1,2,4,15.967339167000318,full,1.9413924170003156
777,70.048168583,1,2,4,15.980353709000156,full,1.9544069169996874
778,70.05182116699962,1,2,4,15.984006124999723,full,1.9580591670001013
779,70.06458579199989,1,2,4,15.996770875000038,full,1.970824041999549
780,70.0681586669998,1,2,4,16.000344041999597,full,1.9743974169996363
781,70.08145016700018,1,2,4,16.013635541999975,full,1.9876887919999717
782,70.08531320800012,1,2,4,16.017498459000308,full,1.9915518340003473
783,70.0980782079996,1,2,4,16.03026379199946,full,2.004317375000028
784,70.10648908300027,1,2,4,16.038674291999996,full,2.0127275000004374
785,70.1100348330001,1,2,4,16.042220209000334,full,2.016273750000437
786,70.12294333299997,1,2,4,16.055128459000116,full,2.0291817500001343
787,70.12506129199937,1,2,4,16.057246374999522,full,2.0312995840004078
788,70.1394650000002,1,2,4,16.071650584000054,full,2.0457040840001355
789,70.14802820800014,1,2,4,16.080213583999466,full,2.054266834000373
790,70.15139716700014,1,2,4,16.08358225000029,full,2.0576355419998436
791,70.1647017919995,1,2,4,16.09688712499974,full,2.0709402920001594
792,70.17572154200025,1,2,4,16.107906624999487,full,2.0819600419999915
793,70.19310583300012,1,2,4,16.125291249999464,full,2.099344709000434
794,70.2067833330002,1,2,4,16.138968499999464,full,2.1130218750004133
795,70.20962020800016,1,2,4,16.141805291999844,full,2.115858666999884
796,70.22365333299967,1,2,4,16.155838583999866,full,2.1298916249998
797,70.2315195000001,1,2,4,16.163704542000232,full,2.137757749999764
798,70.23502566699972,1,2,4,16.167210708999846,full,2.1412639589998435
799,70.24813920799988,1,2,4,16.180324875000224,full,2.1543782919998193
800,70.25626787500005,1,2,4,16.18845304200022,full,2.1625063339997723
801,70.26000195799952,1,2,4,16.19218679200003,full,2.1662400420000267
802,70.27302116699957,1,2,4,16.205206167000142,full,2.179259333999653
803,70.28116270800001,1,2,4,16.21334804199978,full,2.187401334000242
